项目ID,请求专业类型,学校,学院,项目名称,标准项目名称,方向,项目类型,年份,录取分析标题,总成绩计算方式,分数段,拟录人数,进入复试人数,分段录取率,来源网站,更新时间
56,MBA,南京师范大学,商学院,(F1)战略管理,(F1)战略管理,nan,非全日制,2025,MBA(非全),综合成绩=初试总成绩×（100÷初试满分）×50%+复试专业课笔试成绩（满分150分）÷1.5×20%+专业面试成绩（满分100分）×25%+外语听力及口语成绩（满分100分）×5%。,210-219,5,10,0.0,MBA大师,2026-03-08 11:23:33
56,MBA,南京师范大学,商学院,(F1)战略管理,(F1)战略管理,nan,非全日制,2025,MBA(非全),综合成绩=初试总成绩×（100÷初试满分）×50%+复试专业课笔试成绩（满分150分）÷1.5×20%+专业面试成绩（满分100分）×25%+外语听力及口语成绩（满分100分）×5%。,220-229,7,12,0.0,MBA大师,2026-03-08 11:23:33
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,151-159,3,20,15.0,MBA大师,2025-06-23 09:57:38
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,160-169,8,12,66.67,MBA大师,2025-06-23 09:57:40
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,170-179,15,17,88.24,MBA大师,2025-06-23 09:57:41
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,180-189,9,9,100.0,MBA大师,2025-06-23 09:57:42
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,190-199,6,6,100.0,MBA大师,2025-06-23 09:57:42
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,200-209,1,1,100.0,MBA大师,2025-06-23 09:57:43
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,210-219,1,1,100.0,MBA大师,2025-06-23 09:57:44
1842,MBA,苏州科技大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩＝（初试成绩×1÷3）×60％+（复试成绩×1÷3）×40％,220-229,1,1,100.0,MBA大师,2025-06-23 09:57:44
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,151-159,24,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,151-159,24,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,151-159,24,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,160-169,26,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,160-169,26,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,160-169,26,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,170-179,27,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,170-179,27,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,170-179,27,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,180-189,22,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,180-189,22,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,180-189,22,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,190-199,14,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,190-199,14,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,190-199,14,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,200-209,13,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,200-209,13,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,200-209,13,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,210-219,1,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,210-219,1,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,210-219,1,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,220-229,1,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,220-229,1,0,0.0,MBA大师,2026-03-08 11:23:33
43300,MBA,扬州大学,商学院,(01)战略与创新创业管理,战略与创新创业管理,nan,非全日制,2025,MBA(非全),综合成绩＝初试成绩总分÷3×60%+复试成绩÷3×40%,220-229,1,0,0.0,MBA大师,2026-03-08 11:23:33
69,MBA,南京审计大学,MBA教育中心,(05)企业战略与运营管理,企业战略与运营管理,nan,非全日制,2025,MBA(非全),初试、复试总成绩各占50%,151-159,4,4,0.0,MBA大师,2026-03-08 11:23:33
69,MBA,南京审计大学,MBA教育中心,(05)企业战略与运营管理,企业战略与运营管理,nan,非全日制,2025,MBA(非全),初试、复试总成绩各占50%,160-169,6,6,0.0,MBA大师,2026-03-08 11:23:33
69,MBA,南京审计大学,MBA教育中心,(05)企业战略与运营管理,企业战略与运营管理,nan,非全日制,2025,MBA(非全),初试、复试总成绩各占50%,170-179,8,8,0.0,MBA大师,2026-03-08 11:23:33
69,MBA,南京审计大学,MBA教育中心,(05)企业战略与运营管理,企业战略与运营管理,nan,非全日制,2025,MBA(非全),初试、复试总成绩各占50%,180-189,2,2,0.0,MBA大师,2026-03-08 11:23:33
69,MBA,南京审计大学,MBA教育中心,(05)企业战略与运营管理,企业战略与运营管理,nan,非全日制,2025,MBA(非全),初试、复试总成绩各占50%,190-199,3,3,0.0,MBA大师,2026-03-08 11:23:33
69,MBA,南京审计大学,MBA教育中心,(05)企业战略与运营管理,企业战略与运营管理,nan,非全日制,2025,MBA(非全),初试、复试总成绩各占50%,200-209,3,3,0.0,MBA大师,2026-03-08 11:23:33
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,151-159,83,12,691.67,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,160-169,133,22,604.55,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,170-179,115,14,821.43,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,180-189,105,9,1166.67,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,190-199,75,5,1500.0,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,200-209,48,5,960.0,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,210-219,44,2,2200.0,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,220-229,18,0,0.0,MBA大师,2026-03-12 17:38:30
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,230-239,9,0,0.0,MBA大师,2026-03-12 17:38:30
641,MBA,浙江大学,管理学院,(03)MBA,MBA,nan,非全日制,2025,MBA(非全),综合成绩计算办法：综合成绩=初试成绩/3*65%+复试成绩*40%。,240以上,1,0,0.0,MBA大师,2026-03-12 17:38:30
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,151-159,4,88,4.55,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,160-169,9,131,6.87,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,170-179,5,108,4.63,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,180-189,12,114,10.53,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,190-199,15,76,19.74,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,200-209,8,56,14.29,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,210-219,10,66,15.15,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,220-229,8,22,36.36,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,230-239,4,14,28.57,MBA大师,2026-03-12 17:45:35
641,MBA,浙江大学,管理学院,(01)GMBA,GMBA,nan,全日制,2024,MBA(全),综合成绩计算办法：综合成绩=初试成绩3*65%+复试成绩*35%。,240以上,0,4,0.0,MBA大师,2026-03-08 16:43:04
796,MBA,杭州电子科技大学,管理学院MBA教育中心,(02)人力资源与组织管理,人力资源与组织管理,nan,非全日制,2025,MBA(非全),综合成绩（百分制）=（初试总分÷3）×60％＋复试成绩（百分制）×40％。,151-159,16,16,100.0,MBA大师,2025-06-23 09:57:38
796,MBA,杭州电子科技大学,管理学院MBA教育中心,(02)人力资源与组织管理,人力资源与组织管理,nan,非全日制,2025,MBA(非全),综合成绩（百分制）=（初试总分÷3）×60％＋复试成绩（百分制）×40％。,160-169,19,18,105.56,MBA大师,2025-06-23 09:57:40
796,MBA,杭州电子科技大学,管理学院MBA教育中心,(02)人力资源与组织管理,人力资源与组织管理,nan,非全日制,2025,MBA(非全),综合成绩（百分制）=（初试总分÷3）×60％＋复试成绩（百分制）×40％。,170-179,13,13,100.0,MBA大师,2025-06-23 09:57:41
796,MBA,杭州电子科技大学,管理学院MBA教育中心,(02)人力资源与组织管理,人力资源与组织管理,nan,非全日制,2025,MBA(非全),综合成绩（百分制）=（初试总分÷3）×60％＋复试成绩（百分制）×40％。,180-189,5,6,83.33,MBA大师,2025-06-23 09:57:42
796,MBA,杭州电子科技大学,管理学院MBA教育中心,(02)人力资源与组织管理,人力资源与组织管理,nan,非全日制,2025,MBA(非全),综合成绩（百分制）=（初试总分÷3）×60％＋复试成绩（百分制）×40％。,190-199,9,9,100.0,MBA大师,2025-06-23 09:57:42
796,MBA,杭州电子科技大学,管理学院MBA教育中心,(02)人力资源与组织管理,人力资源与组织管理,nan,非全日制,2025,MBA(非全),综合成绩（百分制）=（初试总分÷3）×60％＋复试成绩（百分制）×40％。,200-209,1,1,100.0,MBA大师,2025-06-23 09:57:43
796,MBA,杭州电子科技大学,管理学院MBA教育中心,(02)人力资源与组织管理,人力资源与组织管理,nan,非全日制,2025,MBA(非全),综合成绩（百分制）=（初试总分÷3）×60％＋复试成绩（百分制）×40％。,210-219,3,3,100.0,MBA大师,2025-06-23 09:57:43
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,0-150,1,1,100.0,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,151-159,69,71,97.18,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,160-169,92,93,98.92,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,170-179,84,86,97.67,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,180-189,50,51,98.04,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,190-199,35,36,97.22,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,200-209,19,20,95.0,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,210-219,13,13,100.0,MBA大师,2025-06-25 14:52:26
673,MBA,浙江工业大学,MBA教育中心,(02)科技创业MBA,科技创业MBA,nan,非全日制,2025,MBA(非全),复试成绩比重须在30%-50%之间,220-229,8,8,100.0,MBA大师,2025-06-25 14:52:26
645,MBA,浙江理工大学,经济管理学院,(01)企业战略与运营管理,企业战略与运营管理,nan,全日制,2025,MBA(全),综合成绩=初试折算成百分制×60% +复试成绩×40%,151-159,0,30,0.0,MBA大师,2026-03-10 15:09:04
